period,category,segment,metric_name,value,unit,direction,source
2020-03,Operations,OmniIntelOS,First Pass Yield,94.7188,%,up,omniintelos:model-v1
2020-03,Operations,OmniIntelOS,Cycle Time Efficiency,96.4773,%,up,omniintelos:model-v1
2020-03,Operations,OmniIntelOS,Mean Time Between Failures,969.5953,hours,up,omniintelos:model-v1
2020-03,Operations,OmniIntelOS,Throughput,96.9024,count,up,omniintelos:model-v1
2020-03,Operations,OmniIntelOS,Capacity Utilization,81.4891,%,up,omniintelos:model-v1
2020-03,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2020-03,Operations,OmniIntelOS,Downtime Hours,8.2504,hours,down,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Availability,85.1312,%,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Performance,82.6708,%,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Quality Rate,91.4713,%,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Overall Equipment Effectiveness,64.3763,%,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Defect Rate,6.9935,%,down,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,First Pass Yield,89.5567,%,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Cycle Time Efficiency,84.8711,%,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Mean Time Between Failures,900.1431,hours,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Throughput,80.0271,count,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Capacity Utilization,74.5385,%,up,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Safety Incidents,3.0,count,down,omniintelos:model-v1
2020-04,Operations,OmniIntelOS,Downtime Hours,27.8779,hours,down,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Availability,83.3545,%,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Performance,83.9977,%,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Quality Rate,91.7788,%,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Overall Equipment Effectiveness,64.2597,%,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Defect Rate,6.7413,%,down,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,First Pass Yield,89.3999,%,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Cycle Time Efficiency,85.614,%,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Mean Time Between Failures,774.2218,hours,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Throughput,82.6277,count,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Capacity Utilization,76.1544,%,up,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2020-05,Operations,OmniIntelOS,Downtime Hours,32.0589,hours,down,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Availability,82.897,%,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Performance,81.3345,%,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Quality Rate,92.1048,%,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Overall Equipment Effectiveness,62.1006,%,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Defect Rate,6.4741,%,down,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,First Pass Yield,89.1251,%,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Cycle Time Efficiency,82.4701,%,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Mean Time Between Failures,806.2028,hours,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Throughput,81.6036,count,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Capacity Utilization,71.485,%,up,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2020-06,Operations,OmniIntelOS,Downtime Hours,33.3641,hours,down,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Availability,82.8576,%,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Performance,81.7415,%,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Quality Rate,90.8735,%,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Overall Equipment Effectiveness,61.5477,%,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Defect Rate,7.4837,%,down,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,First Pass Yield,87.8855,%,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Cycle Time Efficiency,83.0811,%,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Mean Time Between Failures,871.502,hours,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Throughput,100.1057,count,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Capacity Utilization,72.1431,%,up,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Safety Incidents,3.0,count,down,omniintelos:model-v1
2020-07,Operations,OmniIntelOS,Downtime Hours,32.0593,hours,down,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Availability,83.8495,%,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Performance,82.0253,%,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Quality Rate,90.9367,%,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Overall Equipment Effectiveness,62.5443,%,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Defect Rate,7.4319,%,down,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,First Pass Yield,88.3774,%,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Cycle Time Efficiency,83.5979,%,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Mean Time Between Failures,769.5824,hours,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Throughput,86.7658,count,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Capacity Utilization,69.5366,%,up,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2020-08,Operations,OmniIntelOS,Downtime Hours,31.3328,hours,down,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Availability,84.927,%,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Performance,83.5023,%,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Quality Rate,91.2059,%,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Overall Equipment Effectiveness,64.6796,%,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Defect Rate,7.2111,%,down,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,First Pass Yield,88.1502,%,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Cycle Time Efficiency,84.0236,%,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Mean Time Between Failures,792.9606,hours,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Throughput,109.4433,count,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Capacity Utilization,70.6558,%,up,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2020-09,Operations,OmniIntelOS,Downtime Hours,28.198,hours,down,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Availability,97.2203,%,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Performance,95.4202,%,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Quality Rate,97.6166,%,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Overall Equipment Effectiveness,90.5567,%,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Defect Rate,1.9544,%,down,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,First Pass Yield,95.5677,%,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Cycle Time Efficiency,96.8654,%,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Mean Time Between Failures,1102.3974,hours,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Throughput,103.4507,count,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Capacity Utilization,84.6432,%,up,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2020-10,Operations,OmniIntelOS,Downtime Hours,4.8927,hours,down,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Availability,96.972,%,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Performance,96.3845,%,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Quality Rate,96.2831,%,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Overall Equipment Effectiveness,89.9919,%,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Defect Rate,3.0479,%,down,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,First Pass Yield,93.9822,%,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Cycle Time Efficiency,97.3361,%,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Mean Time Between Failures,953.9499,hours,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Throughput,121.5259,count,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Capacity Utilization,81.4589,%,up,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2020-11,Operations,OmniIntelOS,Downtime Hours,6.0037,hours,down,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Availability,97.4595,%,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Performance,95.1947,%,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Quality Rate,97.419,%,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Overall Equipment Effectiveness,90.3817,%,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Defect Rate,2.1164,%,down,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,First Pass Yield,94.3336,%,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Cycle Time Efficiency,96.7172,%,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Mean Time Between Failures,1087.1486,hours,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Throughput,123.5341,count,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Capacity Utilization,84.9547,%,up,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2020-12,Operations,OmniIntelOS,Downtime Hours,5.5688,hours,down,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Availability,97.7642,%,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Performance,95.5063,%,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Quality Rate,97.5701,%,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Overall Equipment Effectiveness,91.1021,%,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Defect Rate,1.9925,%,down,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,First Pass Yield,95.6541,%,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Cycle Time Efficiency,96.9826,%,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Mean Time Between Failures,946.8585,hours,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Throughput,136.9962,count,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Capacity Utilization,81.6526,%,up,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2021-01,Operations,OmniIntelOS,Downtime Hours,4.9259,hours,down,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Availability,96.7191,%,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Performance,96.4951,%,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Quality Rate,96.8873,%,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Overall Equipment Effectiveness,90.4242,%,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Defect Rate,2.5524,%,down,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,First Pass Yield,94.8682,%,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Cycle Time Efficiency,97.8318,%,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Mean Time Between Failures,1048.0526,hours,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Throughput,125.998,count,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Capacity Utilization,86.6772,%,up,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2021-02,Operations,OmniIntelOS,Downtime Hours,5.3223,hours,down,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Availability,96.824,%,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Performance,95.2301,%,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Quality Rate,96.5818,%,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Overall Equipment Effectiveness,89.0538,%,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Defect Rate,2.8029,%,down,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,First Pass Yield,94.8,%,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Cycle Time Efficiency,97.7107,%,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Mean Time Between Failures,1019.1599,hours,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Throughput,131.0497,count,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Capacity Utilization,83.7432,%,up,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2021-03,Operations,OmniIntelOS,Downtime Hours,6.255,hours,down,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Availability,96.7915,%,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Performance,95.7344,%,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Quality Rate,96.0089,%,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Overall Equipment Effectiveness,88.9645,%,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Defect Rate,3.2727,%,down,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,First Pass Yield,93.1716,%,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Cycle Time Efficiency,96.7665,%,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Mean Time Between Failures,1021.216,hours,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Throughput,131.9525,count,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Capacity Utilization,86.3858,%,up,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2021-04,Operations,OmniIntelOS,Downtime Hours,6.1027,hours,down,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Availability,98.3428,%,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Performance,95.4262,%,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Quality Rate,97.1756,%,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Overall Equipment Effectiveness,91.1942,%,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Defect Rate,2.316,%,down,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,First Pass Yield,95.6441,%,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Cycle Time Efficiency,96.4622,%,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Mean Time Between Failures,988.4245,hours,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Throughput,146.1226,count,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Capacity Utilization,84.1294,%,up,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2021-05,Operations,OmniIntelOS,Downtime Hours,3.3596,hours,down,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Availability,97.5225,%,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Performance,95.5866,%,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Quality Rate,97.1423,%,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Overall Equipment Effectiveness,90.5545,%,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Defect Rate,2.3433,%,down,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,First Pass Yield,94.6659,%,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Cycle Time Efficiency,97.0589,%,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Mean Time Between Failures,970.3652,hours,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Throughput,149.1206,count,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Capacity Utilization,83.4184,%,up,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2021-06,Operations,OmniIntelOS,Downtime Hours,3.6105,hours,down,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Availability,93.5984,%,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Performance,91.0177,%,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Quality Rate,95.2283,%,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Overall Equipment Effectiveness,81.126,%,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Defect Rate,3.9128,%,down,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,First Pass Yield,93.3272,%,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Cycle Time Efficiency,93.3284,%,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Mean Time Between Failures,869.0207,hours,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Throughput,157.5132,count,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Capacity Utilization,81.8392,%,up,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2021-07,Operations,OmniIntelOS,Downtime Hours,11.0976,hours,down,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Availability,93.553,%,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Performance,90.9017,%,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Quality Rate,95.9449,%,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Overall Equipment Effectiveness,81.5927,%,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Defect Rate,3.3252,%,down,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,First Pass Yield,93.3401,%,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Cycle Time Efficiency,91.6669,%,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Mean Time Between Failures,1061.3489,hours,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Throughput,163.7817,count,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Capacity Utilization,77.3488,%,up,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2021-08,Operations,OmniIntelOS,Downtime Hours,11.8636,hours,down,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Availability,93.2976,%,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Performance,90.2957,%,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Quality Rate,96.0087,%,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Overall Equipment Effectiveness,80.8813,%,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Defect Rate,3.2729,%,down,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,First Pass Yield,94.2059,%,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Cycle Time Efficiency,90.9011,%,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Mean Time Between Failures,940.099,hours,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Throughput,156.3088,count,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Capacity Utilization,77.3058,%,up,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2021-09,Operations,OmniIntelOS,Downtime Hours,12.0719,hours,down,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Availability,92.823,%,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Performance,92.1695,%,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Quality Rate,95.7399,%,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Overall Equipment Effectiveness,81.9098,%,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Defect Rate,3.4933,%,down,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,First Pass Yield,93.2747,%,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Cycle Time Efficiency,93.4498,%,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Mean Time Between Failures,960.5425,hours,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Throughput,184.0207,count,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Capacity Utilization,78.3803,%,up,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2021-10,Operations,OmniIntelOS,Downtime Hours,13.5751,hours,down,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Availability,92.2522,%,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Performance,90.5624,%,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Quality Rate,94.9803,%,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Overall Equipment Effectiveness,79.352,%,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Defect Rate,4.1162,%,down,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,First Pass Yield,92.4101,%,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Cycle Time Efficiency,92.4552,%,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Mean Time Between Failures,971.3675,hours,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Throughput,175.7989,count,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Capacity Utilization,80.7993,%,up,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2021-11,Operations,OmniIntelOS,Downtime Hours,14.771,hours,down,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Availability,93.6162,%,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Performance,91.1524,%,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Quality Rate,95.6813,%,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Overall Equipment Effectiveness,81.6481,%,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Defect Rate,3.5413,%,down,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,First Pass Yield,92.4339,%,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Cycle Time Efficiency,92.4383,%,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Mean Time Between Failures,882.6757,hours,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Throughput,190.3892,count,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Capacity Utilization,82.152,%,up,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Safety Incidents,1.0,count,down,omniintelos:model-v1
2021-12,Operations,OmniIntelOS,Downtime Hours,12.7744,hours,down,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Availability,92.1439,%,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Performance,92.4882,%,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Quality Rate,94.3429,%,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Overall Equipment Effectiveness,80.4012,%,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Defect Rate,4.6388,%,down,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,First Pass Yield,91.9324,%,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Cycle Time Efficiency,93.3281,%,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Mean Time Between Failures,1008.87,hours,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Throughput,198.757,count,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Capacity Utilization,78.4205,%,up,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Safety Incidents,2.0,count,down,omniintelos:model-v1
2022-01,Operations,OmniIntelOS,Downtime Hours,14.358,hours,down,omniintelos:model-v1
2022-02,Operations,OmniIntelOS,Availability,93.3584,%,up,omniintelos:model-v1
2022-02,Operations,OmniIntelOS,Performance,91.0951,%,up,omniintelos:model-v1
