period,category,segment,metric_name,value,unit,direction,source
2020-08,Logistics,OmniIntelOS,On-Time Delivery Rate,84.4835,%,up,omniintelos:model-v1
2020-08,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,46.3488,hours,down,omniintelos:model-v1
2020-08,Logistics,OmniIntelOS,Inventory Turnover,4.8106,x,up,omniintelos:model-v1
2020-08,Logistics,OmniIntelOS,Supplier Defect Rate,0.6115,%,down,omniintelos:model-v1
2020-08,Logistics,OmniIntelOS,Carrying Cost of Inventory,22.7897,%,down,omniintelos:model-v1
2020-08,Logistics,OmniIntelOS,Total Orders,18.5287,count,up,omniintelos:model-v1
2020-08,Logistics,OmniIntelOS,Stockout Rate,2.5586,%,down,omniintelos:model-v1
2020-08,Logistics,OmniIntelOS,Warehouse Utilization,63.8541,%,up,omniintelos:model-v1
2020-08,Logistics,OmniIntelOS,Average Lead Time,24.865,days,down,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,On-Time Delivery Rate,85.0272,%,up,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,52.8295,hours,down,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,Inventory Turnover,4.3079,x,up,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,Supplier Defect Rate,0.672,%,down,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,Carrying Cost of Inventory,22.2124,%,down,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,Total Orders,19.8548,count,up,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,Stockout Rate,3.2011,%,down,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,Warehouse Utilization,61.7458,%,up,omniintelos:model-v1
2020-09,Logistics,OmniIntelOS,Average Lead Time,23.0543,days,down,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,On-Time Delivery Rate,98.6934,%,up,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,39.8757,hours,down,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,Inventory Turnover,5.2619,x,up,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,Supplier Defect Rate,0.7173,%,down,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,Carrying Cost of Inventory,19.6914,%,down,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,Total Orders,19.7173,count,up,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,Stockout Rate,2.466,%,down,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,Warehouse Utilization,65.4331,%,up,omniintelos:model-v1
2020-10,Logistics,OmniIntelOS,Average Lead Time,18.573,days,down,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,On-Time Delivery Rate,98.7948,%,up,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,40.4212,hours,down,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,Inventory Turnover,5.4003,x,up,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,Supplier Defect Rate,0.4884,%,down,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,Carrying Cost of Inventory,18.2382,%,down,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,Total Orders,18.4087,count,up,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,Stockout Rate,1.9947,%,down,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,Warehouse Utilization,64.1207,%,up,omniintelos:model-v1
2020-11,Logistics,OmniIntelOS,Average Lead Time,19.2106,days,down,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,On-Time Delivery Rate,99.0,%,up,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,40.7984,hours,down,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,Inventory Turnover,5.0104,x,up,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,Supplier Defect Rate,0.5776,%,down,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,Carrying Cost of Inventory,17.8683,%,down,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,Total Orders,20.5937,count,up,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,Stockout Rate,2.1674,%,down,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,Warehouse Utilization,63.6922,%,up,omniintelos:model-v1
2020-12,Logistics,OmniIntelOS,Average Lead Time,19.9834,days,down,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,On-Time Delivery Rate,97.718,%,up,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,40.3546,hours,down,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,Inventory Turnover,5.4517,x,up,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,Supplier Defect Rate,0.5948,%,down,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,Carrying Cost of Inventory,19.8649,%,down,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,Total Orders,22.2848,count,up,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,Stockout Rate,2.166,%,down,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,Warehouse Utilization,67.4335,%,up,omniintelos:model-v1
2021-01,Logistics,OmniIntelOS,Average Lead Time,22.0438,days,down,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,On-Time Delivery Rate,97.5308,%,up,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,43.9457,hours,down,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,Inventory Turnover,5.7425,x,up,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,Supplier Defect Rate,0.6784,%,down,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,Carrying Cost of Inventory,19.9533,%,down,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,Total Orders,16.2987,count,up,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,Stockout Rate,2.1201,%,down,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,Warehouse Utilization,62.397,%,up,omniintelos:model-v1
2021-02,Logistics,OmniIntelOS,Average Lead Time,18.4448,days,down,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,On-Time Delivery Rate,98.3172,%,up,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,46.3795,hours,down,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,Inventory Turnover,4.8589,x,up,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,Supplier Defect Rate,0.6044,%,down,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,Carrying Cost of Inventory,18.9396,%,down,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,Total Orders,22.8863,count,up,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,Stockout Rate,2.1934,%,down,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,Warehouse Utilization,67.1855,%,up,omniintelos:model-v1
2021-03,Logistics,OmniIntelOS,Average Lead Time,20.1355,days,down,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,On-Time Delivery Rate,97.0368,%,up,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,39.1382,hours,down,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,Inventory Turnover,5.3995,x,up,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,Supplier Defect Rate,0.7251,%,down,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,Carrying Cost of Inventory,19.7663,%,down,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,Total Orders,18.8032,count,up,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,Stockout Rate,2.1786,%,down,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,Warehouse Utilization,67.0038,%,up,omniintelos:model-v1
2021-04,Logistics,OmniIntelOS,Average Lead Time,19.764,days,down,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,On-Time Delivery Rate,98.0172,%,up,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,45.6967,hours,down,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,Inventory Turnover,4.9517,x,up,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,Supplier Defect Rate,0.6407,%,down,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,Carrying Cost of Inventory,18.7534,%,down,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,Total Orders,21.7796,count,up,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,Stockout Rate,2.691,%,down,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,Warehouse Utilization,69.0535,%,up,omniintelos:model-v1
2021-05,Logistics,OmniIntelOS,Average Lead Time,18.2595,days,down,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,On-Time Delivery Rate,98.8961,%,up,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,45.7057,hours,down,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,Inventory Turnover,5.1724,x,up,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,Supplier Defect Rate,0.5141,%,down,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,Carrying Cost of Inventory,19.4599,%,down,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,Total Orders,28.0077,count,up,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,Stockout Rate,2.7473,%,down,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,Warehouse Utilization,63.8134,%,up,omniintelos:model-v1
2021-06,Logistics,OmniIntelOS,Average Lead Time,18.354,days,down,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,On-Time Delivery Rate,91.7445,%,up,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,41.4343,hours,down,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,Inventory Turnover,4.9386,x,up,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,Supplier Defect Rate,0.6577,%,down,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,Carrying Cost of Inventory,19.4039,%,down,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,Total Orders,18.6678,count,up,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,Stockout Rate,2.4382,%,down,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,Warehouse Utilization,69.3582,%,up,omniintelos:model-v1
2021-07,Logistics,OmniIntelOS,Average Lead Time,21.7118,days,down,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,On-Time Delivery Rate,93.3905,%,up,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,46.7164,hours,down,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,Inventory Turnover,5.0037,x,up,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,Supplier Defect Rate,0.5464,%,down,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,Carrying Cost of Inventory,18.6384,%,down,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,Total Orders,27.1726,count,up,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,Stockout Rate,2.9341,%,down,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,Warehouse Utilization,70.409,%,up,omniintelos:model-v1
2021-08,Logistics,OmniIntelOS,Average Lead Time,20.1494,days,down,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,On-Time Delivery Rate,93.5038,%,up,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,47.7207,hours,down,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,Inventory Turnover,5.291,x,up,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,Supplier Defect Rate,0.5995,%,down,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,Carrying Cost of Inventory,20.4165,%,down,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,Total Orders,31.6966,count,up,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,Stockout Rate,2.702,%,down,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,Warehouse Utilization,71.5051,%,up,omniintelos:model-v1
2021-09,Logistics,OmniIntelOS,Average Lead Time,24.0865,days,down,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,On-Time Delivery Rate,93.7227,%,up,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,45.1531,hours,down,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,Inventory Turnover,5.2172,x,up,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,Supplier Defect Rate,0.5661,%,down,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,Carrying Cost of Inventory,21.2998,%,down,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,Total Orders,28.0419,count,up,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,Stockout Rate,2.2555,%,down,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,Warehouse Utilization,69.9257,%,up,omniintelos:model-v1
2021-10,Logistics,OmniIntelOS,Average Lead Time,21.7,days,down,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,On-Time Delivery Rate,94.0954,%,up,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,44.8304,hours,down,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,Inventory Turnover,5.3391,x,up,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,Supplier Defect Rate,0.6164,%,down,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,Carrying Cost of Inventory,21.3471,%,down,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,Total Orders,23.0987,count,up,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,Stockout Rate,2.4614,%,down,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,Warehouse Utilization,69.5612,%,up,omniintelos:model-v1
2021-11,Logistics,OmniIntelOS,Average Lead Time,20.6659,days,down,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,On-Time Delivery Rate,92.1508,%,up,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,45.1212,hours,down,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,Inventory Turnover,4.9199,x,up,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,Supplier Defect Rate,0.6721,%,down,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,Carrying Cost of Inventory,20.089,%,down,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,Total Orders,29.0201,count,up,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,Stockout Rate,2.7863,%,down,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,Warehouse Utilization,66.539,%,up,omniintelos:model-v1
2021-12,Logistics,OmniIntelOS,Average Lead Time,21.9352,days,down,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,On-Time Delivery Rate,93.1508,%,up,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,44.2252,hours,down,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,Inventory Turnover,5.1081,x,up,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,Supplier Defect Rate,0.5386,%,down,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,Carrying Cost of Inventory,19.3643,%,down,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,Total Orders,31.3391,count,up,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,Stockout Rate,2.851,%,down,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,Warehouse Utilization,70.7439,%,up,omniintelos:model-v1
2022-01,Logistics,OmniIntelOS,Average Lead Time,22.5338,days,down,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,On-Time Delivery Rate,93.9428,%,up,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,46.4167,hours,down,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,Inventory Turnover,5.3533,x,up,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,Supplier Defect Rate,0.6655,%,down,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,Carrying Cost of Inventory,21.266,%,down,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,Total Orders,39.5699,count,up,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,Stockout Rate,2.5627,%,down,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,Warehouse Utilization,65.4534,%,up,omniintelos:model-v1
2022-02,Logistics,OmniIntelOS,Average Lead Time,23.1923,days,down,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,On-Time Delivery Rate,93.3529,%,up,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,43.568,hours,down,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,Inventory Turnover,5.2422,x,up,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,Supplier Defect Rate,0.7077,%,down,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,Carrying Cost of Inventory,19.447,%,down,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,Total Orders,36.7923,count,up,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,Stockout Rate,2.0953,%,down,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,Warehouse Utilization,65.5928,%,up,omniintelos:model-v1
2022-03,Logistics,OmniIntelOS,Average Lead Time,23.4139,days,down,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,On-Time Delivery Rate,81.7149,%,up,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,54.3781,hours,down,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,Inventory Turnover,4.4805,x,up,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,Supplier Defect Rate,0.7596,%,down,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,Carrying Cost of Inventory,23.203,%,down,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,Total Orders,36.1003,count,up,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,Stockout Rate,3.244,%,down,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,Warehouse Utilization,69.4247,%,up,omniintelos:model-v1
2022-04,Logistics,OmniIntelOS,Average Lead Time,25.8746,days,down,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,On-Time Delivery Rate,81.7077,%,up,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,48.9533,hours,down,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,Inventory Turnover,4.2526,x,up,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,Supplier Defect Rate,0.7622,%,down,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,Carrying Cost of Inventory,23.3259,%,down,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,Total Orders,39.3119,count,up,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,Stockout Rate,2.9867,%,down,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,Warehouse Utilization,71.1065,%,up,omniintelos:model-v1
2022-05,Logistics,OmniIntelOS,Average Lead Time,27.3048,days,down,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,On-Time Delivery Rate,81.8636,%,up,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,52.1217,hours,down,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,Inventory Turnover,3.9061,x,up,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,Supplier Defect Rate,0.6957,%,down,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,Carrying Cost of Inventory,23.0172,%,down,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,Total Orders,35.5449,count,up,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,Stockout Rate,2.7974,%,down,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,Warehouse Utilization,68.6908,%,up,omniintelos:model-v1
2022-06,Logistics,OmniIntelOS,Average Lead Time,26.6576,days,down,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,On-Time Delivery Rate,80.1324,%,up,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,54.3721,hours,down,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,Inventory Turnover,4.2748,x,up,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,Supplier Defect Rate,0.6486,%,down,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,Carrying Cost of Inventory,22.6692,%,down,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,Total Orders,35.5473,count,up,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,Stockout Rate,3.345,%,down,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,Warehouse Utilization,74.4947,%,up,omniintelos:model-v1
2022-07,Logistics,OmniIntelOS,Average Lead Time,25.1415,days,down,omniintelos:model-v1
2022-08,Logistics,OmniIntelOS,On-Time Delivery Rate,81.6647,%,up,omniintelos:model-v1
2022-08,Logistics,OmniIntelOS,Order Fulfillment Cycle Time,54.1623,hours,down,omniintelos:model-v1
2022-08,Logistics,OmniIntelOS,Inventory Turnover,4.1382,x,up,omniintelos:model-v1
2022-08,Logistics,OmniIntelOS,Supplier Defect Rate,0.6332,%,down,omniintelos:model-v1
