period,category,segment,metric_name,value,unit,direction,source
2020-02,Growth,OmniIntelOS,Expansion Revenue,22233.9366,USD,up,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,Contraction Revenue,4918.4296,USD,down,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,Net Revenue Retention,100.4203,%,up,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,Monthly Churn Rate,1.0135,%,down,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,ARPU,2829.1247,USD,up,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,CAC,27711.0412,USD,down,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,LTV,142252.6114,USD,up,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,LTV to CAC Ratio,5.1334,x,up,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,CAC Payback Period,19.0265,months,down,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,YoY Revenue Growth,27.4886,%,up,omniintelos:model-v1
2020-02,Growth,OmniIntelOS,Rule of 40,20.5067,%,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,ARR,1270242.4738,USD,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,MRR,105853.5395,USD,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,Customers,36.9147,count,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,New Customers,1.288,count,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,Churned Customers,0.4124,count,down,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,Expansion Revenue,19992.1038,USD,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,Contraction Revenue,5152.0481,USD,down,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,Net Revenue Retention,100.0734,%,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,Monthly Churn Rate,1.1048,%,down,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,ARPU,2867.5188,USD,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,CAC,32298.5462,USD,down,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,LTV,130699.8353,USD,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,LTV to CAC Ratio,4.0466,x,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,CAC Payback Period,22.1213,months,down,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,YoY Revenue Growth,41.3882,%,up,omniintelos:model-v1
2020-03,Growth,OmniIntelOS,Rule of 40,30.7851,%,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,ARR,1296946.3657,USD,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,MRR,108078.8638,USD,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,Customers,37.0764,count,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,New Customers,0.8873,count,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,Churned Customers,0.7256,count,down,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,Expansion Revenue,9714.1251,USD,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,Contraction Revenue,6385.2835,USD,down,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,Net Revenue Retention,98.2707,%,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,Monthly Churn Rate,1.9196,%,down,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,ARPU,2915.0336,USD,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,CAC,45579.0547,USD,down,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,LTV,64683.5873,USD,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,LTV to CAC Ratio,1.4192,x,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,CAC Payback Period,36.0032,months,down,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,YoY Revenue Growth,36.9042,%,up,omniintelos:model-v1
2020-04,Growth,OmniIntelOS,Rule of 40,20.4907,%,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,ARR,1305238.6121,USD,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,MRR,108769.8843,USD,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,Customers,37.2651,count,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,New Customers,0.8133,count,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,Churned Customers,0.6246,count,down,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,Expansion Revenue,9118.0933,USD,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,Contraction Revenue,8090.7625,USD,down,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,Net Revenue Retention,98.3974,%,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,Monthly Churn Rate,1.6484,%,down,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,ARPU,2918.8119,USD,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,CAC,46969.8311,USD,down,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,LTV,78638.6852,USD,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,LTV to CAC Ratio,1.6742,x,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,CAC Payback Period,35.6366,months,down,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,YoY Revenue Growth,29.5184,%,up,omniintelos:model-v1
2020-05,Growth,OmniIntelOS,Rule of 40,15.6596,%,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,ARR,1316455.995,USD,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,MRR,109704.6662,USD,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,Customers,37.68,count,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,New Customers,0.943,count,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,Churned Customers,0.5282,count,down,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,Expansion Revenue,10407.3468,USD,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,Contraction Revenue,10003.5964,USD,down,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,Net Revenue Retention,98.625,%,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,Monthly Churn Rate,1.3825,%,down,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,ARPU,2911.4862,USD,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,CAC,43721.5629,USD,down,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,LTV,94756.0125,USD,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,LTV to CAC Ratio,2.1673,x,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,CAC Payback Period,32.9145,months,down,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,YoY Revenue Growth,15.3663,%,up,omniintelos:model-v1
2020-06,Growth,OmniIntelOS,Rule of 40,1.3637,%,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,ARR,1327559.9804,USD,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,MRR,110629.9984,USD,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,Customers,37.7969,count,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,New Customers,0.8969,count,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,Churned Customers,0.78,count,down,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,Expansion Revenue,11251.4461,USD,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,Contraction Revenue,7954.1441,USD,down,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,Net Revenue Retention,98.1751,%,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,Monthly Churn Rate,2.022,%,down,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,ARPU,2926.9617,USD,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,CAC,43363.6183,USD,down,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,LTV,64976.1251,USD,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,LTV to CAC Ratio,1.4984,x,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,CAC Payback Period,32.3382,months,down,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,YoY Revenue Growth,9.7813,%,up,omniintelos:model-v1
2020-07,Growth,OmniIntelOS,Rule of 40,-3.4422,%,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,ARR,1332977.5896,USD,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,MRR,111081.4658,USD,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,Customers,37.9827,count,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,New Customers,0.8944,count,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,Churned Customers,0.7086,count,down,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,Expansion Revenue,7371.5463,USD,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,Contraction Revenue,10441.6937,USD,down,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,Net Revenue Retention,97.898,%,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,Monthly Churn Rate,1.8314,%,down,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,ARPU,2924.5282,USD,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,CAC,43262.2581,USD,down,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,LTV,68624.4785,USD,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,LTV to CAC Ratio,1.5862,x,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,CAC Payback Period,33.7922,months,down,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,YoY Revenue Growth,8.7757,%,up,omniintelos:model-v1
2020-08,Growth,OmniIntelOS,Rule of 40,-6.527,%,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,ARR,1340354.3854,USD,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,MRR,111696.1988,USD,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,Customers,38.1882,count,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,New Customers,0.9321,count,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,Churned Customers,0.7267,count,down,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,Expansion Revenue,11821.5246,USD,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,Contraction Revenue,7691.5951,USD,down,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,Net Revenue Retention,98.4045,%,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,Monthly Churn Rate,1.8673,%,down,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,ARPU,2924.8913,USD,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,CAC,41323.8256,USD,down,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,LTV,71206.5538,USD,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,LTV to CAC Ratio,1.7231,x,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,CAC Payback Period,30.4979,months,down,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,YoY Revenue Growth,7.4616,%,up,omniintelos:model-v1
2020-09,Growth,OmniIntelOS,Rule of 40,-5.1947,%,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,ARR,1388949.6856,USD,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,MRR,115745.8071,USD,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,Customers,40.0055,count,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,New Customers,2.0745,count,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,Churned Customers,0.2572,count,down,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,Expansion Revenue,29320.5642,USD,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,Contraction Revenue,4586.8147,USD,down,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,Net Revenue Retention,101.1997,%,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,Monthly Churn Rate,0.6388,%,down,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,ARPU,2893.2467,USD,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,CAC,27232.4242,USD,down,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,LTV,250217.6782,USD,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,LTV to CAC Ratio,9.1882,x,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,CAC Payback Period,16.9298,months,down,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,YoY Revenue Growth,19.82,%,up,omniintelos:model-v1
2020-10,Growth,OmniIntelOS,Rule of 40,10.2087,%,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,ARR,1466709.9863,USD,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,MRR,122225.8322,USD,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,Customers,41.356,count,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,New Customers,1.702,count,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,Churned Customers,0.3515,count,down,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,Expansion Revenue,26623.2999,USD,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,Contraction Revenue,3740.7949,USD,down,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,Net Revenue Retention,100.7711,%,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,Monthly Churn Rate,0.8429,%,down,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,ARPU,2955.4567,USD,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,CAC,33922.6425,USD,down,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,LTV,194567.8711,USD,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,LTV to CAC Ratio,5.7356,x,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,CAC Payback Period,20.5107,months,down,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,YoY Revenue Growth,46.5837,%,up,omniintelos:model-v1
2020-11,Growth,OmniIntelOS,Rule of 40,36.5358,%,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,ARR,1543441.2411,USD,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,MRR,128620.1034,USD,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,Customers,42.7115,count,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,New Customers,1.7216,count,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,Churned Customers,0.366,count,down,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,Expansion Revenue,39981.0692,USD,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,Contraction Revenue,3812.7687,USD,down,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,Net Revenue Retention,101.5886,%,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,Monthly Churn Rate,0.8497,%,down,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,ARPU,3011.3691,USD,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,CAC,34526.5782,USD,down,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,LTV,191275.9349,USD,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,LTV to CAC Ratio,5.54,x,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,CAC Payback Period,21.0625,months,down,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,YoY Revenue Growth,75.8255,%,up,omniintelos:model-v1
2020-12,Growth,OmniIntelOS,Rule of 40,67.1871,%,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,ARR,1629344.6196,USD,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,MRR,135778.7183,USD,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,Customers,44.1589,count,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,New Customers,1.8494,count,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,Churned Customers,0.402,count,down,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,Expansion Revenue,41440.2801,USD,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,Contraction Revenue,5416.9169,USD,down,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,Net Revenue Retention,101.3988,%,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,Monthly Churn Rate,0.9022,%,down,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,ARPU,3074.7786,USD,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,CAC,33111.7479,USD,down,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,LTV,190283.9666,USD,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,LTV to CAC Ratio,5.7467,x,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,CAC Payback Period,19.1129,months,down,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,YoY Revenue Growth,35.8924,%,up,omniintelos:model-v1
2021-01,Growth,OmniIntelOS,Rule of 40,26.651,%,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,ARR,1723436.2806,USD,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,MRR,143619.6901,USD,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,Customers,45.8567,count,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,New Customers,2.0265,count,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,Churned Customers,0.3287,count,down,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,Expansion Revenue,42821.6947,USD,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,Contraction Revenue,4578.7434,USD,down,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,Net Revenue Retention,101.611,%,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,Monthly Churn Rate,0.7116,%,down,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,ARPU,3131.9235,USD,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,CAC,32241.4782,USD,down,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,LTV,247934.83,USD,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,LTV to CAC Ratio,7.6899,x,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,CAC Payback Period,18.1433,months,down,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,YoY Revenue Growth,40.8602,%,up,omniintelos:model-v1
2021-02,Growth,OmniIntelOS,Rule of 40,32.9594,%,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,ARR,1822329.3115,USD,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,MRR,151860.776,USD,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,Customers,47.5648,count,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,New Customers,2.0227,count,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,Churned Customers,0.3146,count,down,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,Expansion Revenue,38962.3669,USD,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,Contraction Revenue,5065.4141,USD,down,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,Net Revenue Retention,101.2862,%,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,Monthly Churn Rate,0.657,%,down,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,ARPU,3192.7105,USD,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,CAC,35997.7886,USD,down,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,LTV,274218.7226,USD,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,LTV to CAC Ratio,7.6177,x,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,CAC Payback Period,19.8485,months,down,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,YoY Revenue Growth,43.4631,%,up,omniintelos:model-v1
2021-03,Growth,OmniIntelOS,Rule of 40,33.2948,%,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,ARR,1934496.1393,USD,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,MRR,161208.0116,USD,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,Customers,49.7804,count,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,New Customers,2.6243,count,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,Churned Customers,0.4087,count,down,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,Expansion Revenue,48173.957,USD,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,Contraction Revenue,4706.5536,USD,down,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,Net Revenue Retention,101.5422,%,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,Monthly Churn Rate,0.8144,%,down,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,ARPU,3238.3812,USD,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,CAC,29079.1095,USD,down,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,LTV,221643.7285,USD,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,LTV to CAC Ratio,7.6221,x,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,CAC Payback Period,15.9793,months,down,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,YoY Revenue Growth,49.1578,%,up,omniintelos:model-v1
2021-04,Growth,OmniIntelOS,Rule of 40,38.3592,%,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,ARR,2058876.9696,USD,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,MRR,171573.0808,USD,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,Customers,51.709,count,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,New Customers,2.3674,count,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,Churned Customers,0.4388,count,down,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,Expansion Revenue,53073.4736,USD,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,Contraction Revenue,5570.5568,USD,down,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,Net Revenue Retention,101.5791,%,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,Monthly Churn Rate,0.8415,%,down,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,ARPU,3318.052,USD,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,CAC,34887.8251,USD,down,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,LTV,225316.4413,USD,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,LTV to CAC Ratio,6.4583,x,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,CAC Payback Period,18.2451,months,down,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,YoY Revenue Growth,57.7395,%,up,omniintelos:model-v1
2021-05,Growth,OmniIntelOS,Rule of 40,47.5154,%,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,ARR,2170287.0146,USD,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,MRR,180857.2512,USD,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,Customers,53.3517,count,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,New Customers,2.1028,count,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,Churned Customers,0.4601,count,down,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,Expansion Revenue,40755.6061,USD,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,Contraction Revenue,5223.177,USD,down,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,Net Revenue Retention,100.8378,%,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,Monthly Churn Rate,0.8551,%,down,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,ARPU,3389.9065,USD,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,CAC,38790.8097,USD,down,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,LTV,220014.8742,USD,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,LTV to CAC Ratio,5.6718,x,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,CAC Payback Period,20.4431,months,down,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,YoY Revenue Growth,64.8583,%,up,omniintelos:model-v1
2021-06,Growth,OmniIntelOS,Rule of 40,54.5312,%,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,ARR,2307333.8673,USD,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,MRR,192277.8223,USD,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,Customers,55.9519,count,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,New Customers,2.9796,count,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,Churned Customers,0.3794,count,down,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,Expansion Revenue,77103.6999,USD,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,Contraction Revenue,7014.6051,USD,down,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,Net Revenue Retention,102.5357,%,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,Monthly Churn Rate,0.6734,%,down,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,ARPU,3436.4842,USD,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,CAC,27410.616,USD,down,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,LTV,262088.0084,USD,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,LTV to CAC Ratio,9.5616,x,up,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,CAC Payback Period,15.4256,months,down,omniintelos:model-v1
2021-07,Growth,OmniIntelOS,YoY Revenue Growth,73.8026,%,up,omniintelos:model-v1
